"season","date","gameId","team","iceSit","playerId","position","period","periodType","start","end"
20152016,20160311,21007,"bos","home",8471276,"c",3,"regular",39,82
20152016,20160311,21007,"bos","home",8468639,"d",3,"regular",39,82
20152016,20160311,21007,"bos","home",8470626,"rw",3,"regular",39,82
20152016,20160311,21007,"bos","home",8465009,"d",3,"regular",39,82
20152016,20160311,21007,"car","away",8469508,"c",1,"regular",108,151
20152016,20160311,21007,"bos","home",8478569,"c",3,"regular",136,179
20152016,20160311,21007,"bos","home",8469619,"d",1,"regular",225,268
20152016,20160311,21007,"bos","home",8468639,"d",1,"regular",225,268
20152016,20160311,21007,"car","away",8471804,"lw",3,"regular",264,307
20152016,20160311,21007,"bos","home",8477956,"rw",3,"regular",752,795
20152016,20160311,21007,"bos","home",8470626,"rw",3,"regular",752,795
20152016,20160311,21007,"car","away",8471804,"lw",2,"regular",907,950
20152016,20160311,21007,"bos","home",8473419,"lw",3,"regular",1157,1200
20152016,20160311,21007,"bos","home",8469619,"d",3,"regular",1157,1200
20152016,20160311,21007,"bos","home",8470740,"rw",3,"regular",1157,1200
20152016,20160311,21007,"bos","home",8470638,"c",3,"regular",1157,1200
20152016,20160311,21007,"bos","home",8465009,"d",3,"regular",1157,1200
20152016,20160311,21007,"car","away",8473533,"c",4,"overtime",0,44
20152016,20160311,21007,"car","away",8477488,"d",3,"regular",310,354
20152016,20160311,21007,"car","away",8478396,"d",3,"regular",310,354
20152016,20160311,21007,"car","away",8477496,"c",2,"regular",396,440
20152016,20160311,21007,"car","away",8471804,"lw",3,"regular",568,612
20152016,20160311,21007,"car","away",8476858,"lw",3,"regular",568,612
20152016,20160311,21007,"car","away",8476465,"d",3,"regular",568,612
20152016,20160311,21007,"car","away",8474052,"lw",1,"regular",641,685
20152016,20160311,21007,"bos","home",8471717,"d",2,"regular",781,825
20152016,20160311,21007,"bos","home",8471276,"c",2,"regular",781,825
20152016,20160311,21007,"bos","home",8470626,"rw",2,"regular",781,825
20152016,20160311,21007,"bos","home",8476792,"d",2,"regular",781,825
20152016,20160311,21007,"car","away",8468493,"d",1,"regular",786,830
20152016,20160311,21007,"car","away",8476858,"lw",3,"regular",1032,1076
20152016,20160311,21007,"bos","home",8470626,"rw",3,"regular",1078,1122
20152016,20160311,21007,"bos","home",8471276,"c",1,"regular",1094,1138
20152016,20160311,21007,"bos","home",8469619,"d",1,"regular",1094,1138
20152016,20160311,21007,"bos","home",8468639,"d",1,"regular",1094,1138
20152016,20160311,21007,"bos","home",8477956,"rw",4,"overtime",0,45
20152016,20160311,21007,"bos","home",8476792,"d",4,"overtime",0,45
20152016,20160311,21007,"bos","home",8468639,"d",1,"regular",31,76
20152016,20160311,21007,"bos","home",8473419,"lw",4,"overtime",45,90
20152016,20160311,21007,"bos","home",8468639,"d",4,"overtime",45,90
20152016,20160311,21007,"car","away",8476958,"d",2,"regular",133,178
20152016,20160311,21007,"car","away",8468493,"d",2,"regular",133,178
20152016,20160311,21007,"car","away",8476858,"lw",3,"regular",209,254
20152016,20160311,21007,"bos","home",8476476,"d",3,"regular",255,300
20152016,20160311,21007,"car","away",8473533,"c",1,"regular",261,306
20152016,20160311,21007,"car","away",8478396,"d",1,"regular",261,306
20152016,20160311,21007,"bos","home",8470740,"rw",3,"regular",265,310
20152016,20160311,21007,"bos","home",8473419,"lw",1,"regular",396,441
20152016,20160311,21007,"bos","home",8475792,"rw",1,"regular",396,441
20152016,20160311,21007,"car","away",8476437,"c",3,"regular",523,568
20152016,20160311,21007,"car","away",8478396,"d",1,"regular",552,597
20152016,20160311,21007,"car","away",8476437,"c",2,"regular",623,668
20152016,20160311,21007,"bos","home",8476476,"d",1,"regular",641,686
20152016,20160311,21007,"car","away",8478396,"d",3,"regular",772,817
20152016,20160311,21007,"car","away",8476465,"d",1,"regular",189,235
20152016,20160311,21007,"bos","home",8470740,"rw",2,"regular",435,481
20152016,20160311,21007,"car","away",8475807,"lw",2,"regular",548,594
20152016,20160311,21007,"bos","home",8469619,"d",3,"regular",568,614
20152016,20160311,21007,"bos","home",8475157,"c",3,"regular",568,614
20152016,20160311,21007,"bos","home",8478569,"c",3,"regular",568,614
20152016,20160311,21007,"bos","home",8465009,"d",3,"regular",568,614
20152016,20160311,21007,"car","away",8476958,"d",1,"regular",627,673
20152016,20160311,21007,"car","away",8468493,"d",1,"regular",627,673
20152016,20160311,21007,"car","away",8476944,"lw",3,"regular",821,867
20152016,20160311,21007,"car","away",8469508,"c",3,"regular",821,867
20152016,20160311,21007,"bos","home",8476792,"d",1,"regular",1138,1184
20152016,20160311,21007,"bos","home",8470740,"rw",1,"regular",142,189
20152016,20160311,21007,"bos","home",8475157,"c",1,"regular",259,306
20152016,20160311,21007,"bos","home",8478569,"c",1,"regular",259,306
20152016,20160311,21007,"car","away",8477488,"d",1,"regular",433,480
20152016,20160311,21007,"bos","home",8473419,"lw",1,"regular",592,639
20152016,20160311,21007,"bos","home",8470740,"rw",1,"regular",592,639
20152016,20160311,21007,"bos","home",8470638,"c",1,"regular",592,639
20152016,20160311,21007,"bos","home",8469619,"d",1,"regular",639,686
20152016,20160311,21007,"bos","home",8475727,"c",1,"regular",639,686
20152016,20160311,21007,"car","away",8469508,"c",1,"regular",884,931
20152016,20160311,21007,"car","away",8477496,"c",1,"regular",1138,1185
20152016,20160311,21007,"car","away",8473533,"c",1,"regular",1138,1185
20152016,20160311,21007,"car","away",8476437,"c",1,"regular",1138,1185
20152016,20160311,21007,"bos","home",8469619,"d",1,"regular",306,354
20152016,20160311,21007,"bos","home",8474625,"rw",1,"regular",306,354
20152016,20160311,21007,"bos","home",8476476,"d",1,"regular",306,354
20152016,20160311,21007,"bos","home",8473492,"lw",1,"regular",306,354
20152016,20160311,21007,"bos","home",8478569,"c",2,"regular",330,378
20152016,20160311,21007,"bos","home",8477956,"rw",2,"regular",387,435
20152016,20160311,21007,"bos","home",8476792,"d",1,"regular",495,543
20152016,20160311,21007,"bos","home",8475792,"rw",2,"regular",514,562
20152016,20160311,21007,"bos","home",8473419,"lw",3,"regular",520,568
20152016,20160311,21007,"bos","home",8470638,"c",3,"regular",520,568
20152016,20160311,21007,"car","away",8473533,"c",1,"regular",589,637
20152016,20160311,21007,"car","away",8468493,"d",3,"regular",667,715
20152016,20160311,21007,"bos","home",8465009,"d",2,"regular",1042,1090
20152016,20160311,21007,"car","away",8477488,"d",2,"regular",1075,1123
20152016,20160311,21007,"car","away",8474089,"c",2,"regular",1123,1171
20152016,20160311,21007,"car","away",8476944,"lw",2,"regular",1123,1171
20152016,20160311,21007,"car","away",8469508,"c",2,"regular",1123,1171
20152016,20160311,21007,"bos","home",8465009,"d",1,"regular",543,592
20152016,20160311,21007,"bos","home",8477956,"rw",2,"regular",562,611
20152016,20160311,21007,"bos","home",8476792,"d",1,"regular",592,641
20152016,20160311,21007,"bos","home",8474625,"rw",1,"regular",639,688
20152016,20160311,21007,"bos","home",8473492,"lw",1,"regular",639,688
20152016,20160311,21007,"bos","home",8469619,"d",1,"regular",830,879
20152016,20160311,21007,"bos","home",8476476,"d",1,"regular",830,879
20152016,20160311,21007,"bos","home",8475792,"rw",1,"regular",883,932
20152016,20160311,21007,"bos","home",8478569,"c",1,"regular",883,932
20152016,20160311,21007,"car","away",8475807,"lw",1,"regular",139,189
20152016,20160311,21007,"car","away",8476958,"d",3,"regular",179,229
20152016,20160311,21007,"car","away",8468493,"d",3,"regular",179,229
20152016,20160311,21007,"bos","home",8478569,"c",2,"regular",186,236
20152016,20160311,21007,"bos","home",8470626,"rw",3,"regular",205,255
20152016,20160311,21007,"bos","home",8465009,"d",3,"regular",205,255
20152016,20160311,21007,"bos","home",8475727,"c",2,"regular",280,330
20152016,20160311,21007,"car","away",8478396,"d",3,"regular",638,688
20152016,20160311,21007,"car","away",8476958,"d",1,"regular",780,830
20152016,20160311,21007,"car","away",8473533,"c",1,"regular",780,830
20152016,20160311,21007,"car","away",8477496,"c",1,"regular",959,1009
20152016,20160311,21007,"car","away",8475807,"lw",1,"regular",959,1009
20152016,20160311,21007,"car","away",8473533,"c",1,"regular",959,1009
20152016,20160311,21007,"bos","home",8471717,"d",3,"regular",1052,1102
20152016,20160311,21007,"bos","home",8476792,"d",3,"regular",1052,1102
20152016,20160311,21007,"bos","home",8471276,"c",4,"overtime",0,51
20152016,20160311,21007,"car","away",8475784,"lw",3,"regular",29,80
20152016,20160311,21007,"car","away",8476437,"c",3,"regular",29,80
20152016,20160311,21007,"car","away",8474089,"c",2,"regular",37,88
20152016,20160311,21007,"car","away",8475784,"lw",3,"regular",213,264
20152016,20160311,21007,"bos","home",8473419,"lw",3,"regular",255,306
20152016,20160311,21007,"bos","home",8471276,"c",1,"regular",345,396
20152016,20160311,21007,"car","away",8475807,"lw",2,"regular",389,440
20152016,20160311,21007,"car","away",8469508,"c",1,"regular",501,552
20152016,20160311,21007,"car","away",8469508,"c",2,"regular",514,565
20152016,20160311,21007,"bos","home",8468639,"d",2,"regular",553,604
20152016,20160311,21007,"car","away",8471804,"lw",1,"regular",637,688
20152016,20160311,21007,"car","away",8474062,"c",1,"regular",637,688
20152016,20160311,21007,"car","away",8474089,"c",2,"regular",696,747
20152016,20160311,21007,"car","away",8473533,"c",3,"regular",715,766
20152016,20160311,21007,"car","away",8477488,"d",2,"regular",899,950
20152016,20160311,21007,"car","away",8478396,"d",2,"regular",899,950
20152016,20160311,21007,"car","away",8475807,"lw",3,"regular",928,979
20152016,20160311,21007,"bos","home",8471276,"c",1,"regular",959,1010
20152016,20160311,21007,"bos","home",8477956,"rw",1,"regular",959,1010
20152016,20160311,21007,"bos","home",8470626,"rw",1,"regular",959,1010
20152016,20160311,21007,"car","away",8477488,"d",3,"regular",981,1032
20152016,20160311,21007,"car","away",8478396,"d",3,"regular",981,1032
20152016,20160311,21007,"car","away",8476958,"d",3,"regular",1032,1083
20152016,20160311,21007,"car","away",8468493,"d",3,"regular",1032,1083
20152016,20160311,21007,"car","away",8476958,"d",1,"regular",39,91
20152016,20160311,21007,"car","away",8468493,"d",1,"regular",39,91
20152016,20160311,21007,"car","away",8476465,"d",1,"regular",91,143
20152016,20160311,21007,"bos","home",8470626,"rw",2,"regular",387,439
20152016,20160311,21007,"car","away",8478396,"d",1,"regular",428,480
20152016,20160311,21007,"car","away",8476958,"d",2,"regular",513,565
20152016,20160311,21007,"car","away",8468493,"d",2,"regular",513,565
20152016,20160311,21007,"car","away",8477496,"c",1,"regular",589,641
20152016,20160311,21007,"bos","home",8471276,"c",3,"regular",614,666
20152016,20160311,21007,"bos","home",8468639,"d",3,"regular",614,666
20152016,20160311,21007,"bos","home",8470626,"rw",3,"regular",614,666
20152016,20160311,21007,"bos","home",8476792,"d",1,"regular",726,778
20152016,20160311,21007,"bos","home",8465009,"d",1,"regular",778,830
20152016,20160311,21007,"bos","home",8470740,"rw",3,"regular",0,53
20152016,20160311,21007,"bos","home",8475727,"c",2,"regular",37,90
20152016,20160311,21007,"bos","home",8469619,"d",1,"regular",108,161
20152016,20160311,21007,"bos","home",8476476,"d",1,"regular",108,161
20152016,20160311,21007,"bos","home",8475157,"c",1,"regular",108,161
20152016,20160311,21007,"car","away",8475784,"lw",1,"regular",343,396
20152016,20160311,21007,"car","away",8474661,"d",1,"regular",343,396
20152016,20160311,21007,"car","away",8476858,"lw",1,"regular",343,396
20152016,20160311,21007,"car","away",8476465,"d",1,"regular",343,396
20152016,20160311,21007,"car","away",8476437,"c",1,"regular",343,396
20152016,20160311,21007,"car","away",8474661,"d",1,"regular",673,726
20152016,20160311,21007,"car","away",8476465,"d",1,"regular",673,726
20152016,20160311,21007,"bos","home",8469619,"d",3,"regular",696,749
20152016,20160311,21007,"bos","home",8474625,"rw",1,"regular",830,883
20152016,20160311,21007,"bos","home",8473492,"lw",1,"regular",830,883
20152016,20160311,21007,"bos","home",8475727,"c",1,"regular",830,883
20152016,20160311,21007,"bos","home",8471717,"d",1,"regular",879,932
20152016,20160311,21007,"bos","home",8476792,"d",1,"regular",879,932
20152016,20160311,21007,"car","away",8474661,"d",2,"regular",950,1003
20152016,20160311,21007,"car","away",8476465,"d",2,"regular",950,1003
20152016,20160311,21007,"car","away",8471804,"lw",3,"regular",979,1032
20152016,20160311,21007,"car","away",8478396,"d",4,"overtime",35,89
20152016,20160311,21007,"bos","home",8475727,"c",3,"regular",82,136
20152016,20160311,21007,"bos","home",8474625,"rw",1,"regular",441,495
20152016,20160311,21007,"car","away",8476958,"d",3,"regular",514,568
20152016,20160311,21007,"car","away",8476858,"lw",3,"regular",514,568
20152016,20160311,21007,"car","away",8468493,"d",3,"regular",514,568
20152016,20160311,21007,"bos","home",8470740,"rw",3,"regular",514,568
20152016,20160311,21007,"car","away",8475784,"lw",1,"regular",552,606
20152016,20160311,21007,"car","away",8478396,"d",1,"regular",726,780
20152016,20160311,21007,"car","away",8476437,"c",1,"regular",726,780
20152016,20160311,21007,"car","away",8474052,"lw",1,"regular",830,884
20152016,20160311,21007,"car","away",8471804,"lw",1,"regular",830,884
20152016,20160311,21007,"car","away",8474062,"c",1,"regular",830,884
20152016,20160311,21007,"car","away",8476465,"d",1,"regular",830,884
20152016,20160311,21007,"bos","home",8474625,"rw",3,"regular",981,1035
20152016,20160311,21007,"bos","home",8473492,"lw",3,"regular",981,1035
20152016,20160311,21007,"car","away",8475784,"lw",3,"regular",1032,1086
20152016,20160311,21007,"car","away",8474052,"lw",3,"regular",82,137
20152016,20160311,21007,"bos","home",8475792,"rw",2,"regular",186,241
20152016,20160311,21007,"bos","home",8475157,"c",2,"regular",186,241
20152016,20160311,21007,"bos","home",8470638,"c",3,"regular",255,310
20152016,20160311,21007,"car","away",8474089,"c",1,"regular",497,552
20152016,20160311,21007,"car","away",8477496,"c",2,"regular",548,603
20152016,20160311,21007,"car","away",8473533,"c",3,"regular",612,667
20152016,20160311,21007,"bos","home",8473419,"lw",2,"regular",618,673
20152016,20160311,21007,"bos","home",8476792,"d",3,"regular",749,804
20152016,20160311,21007,"car","away",8477496,"c",2,"regular",831,886
20152016,20160311,21007,"car","away",8475807,"lw",2,"regular",831,886
20152016,20160311,21007,"car","away",8473533,"c",2,"regular",831,886
20152016,20160311,21007,"car","away",8474089,"c",1,"regular",884,939
20152016,20160311,21007,"car","away",8476944,"lw",1,"regular",884,939
20152016,20160311,21007,"bos","home",8470740,"rw",1,"regular",1138,1193
20152016,20160311,21007,"bos","home",8478569,"c",1,"regular",105,161
20152016,20160311,21007,"bos","home",8465009,"d",2,"regular",425,481
20152016,20160311,21007,"bos","home",8474625,"rw",3,"regular",696,752
20152016,20160311,21007,"bos","home",8473492,"lw",3,"regular",696,752
20152016,20160311,21007,"car","away",8477496,"c",2,"regular",747,803
20152016,20160311,21007,"bos","home",8475157,"c",1,"regular",883,939
20152016,20160311,21007,"bos","home",8476476,"d",2,"regular",907,963
20152016,20160311,21007,"bos","home",8473492,"lw",2,"regular",907,963
20152016,20160311,21007,"bos","home",8475727,"c",2,"regular",907,963
20152016,20160311,21007,"car","away",8471804,"lw",3,"regular",80,137
20152016,20160311,21007,"car","away",8474062,"c",3,"regular",80,137
20152016,20160311,21007,"bos","home",8475792,"rw",2,"regular",330,387
20152016,20160311,21007,"bos","home",8475157,"c",2,"regular",330,387
20152016,20160311,21007,"car","away",8476465,"d",3,"regular",715,772
20152016,20160311,21007,"car","away",8474062,"c",2,"regular",886,943
20152016,20160311,21007,"car","away",8471804,"lw",2,"regular",37,95
20152016,20160311,21007,"car","away",8473533,"c",2,"regular",389,447
20152016,20160311,21007,"bos","home",8469619,"d",1,"regular",437,495
20152016,20160311,21007,"bos","home",8476476,"d",1,"regular",437,495
20152016,20160311,21007,"bos","home",8471276,"c",2,"regular",553,611
20152016,20160311,21007,"bos","home",8465009,"d",2,"regular",553,611
20152016,20160311,21007,"car","away",8473533,"c",2,"regular",565,623
20152016,20160311,21007,"car","away",8474661,"d",2,"regular",565,623
20152016,20160311,21007,"car","away",8476465,"d",2,"regular",565,623
20152016,20160311,21007,"bos","home",8469619,"d",2,"regular",638,696
20152016,20160311,21007,"car","away",8474089,"c",3,"regular",696,754
20152016,20160311,21007,"bos","home",8474625,"rw",2,"regular",1113,1171
20152016,20160311,21007,"car","away",8476944,"lw",2,"regular",330,389
20152016,20160311,21007,"car","away",8469508,"c",2,"regular",330,389
20152016,20160311,21007,"car","away",8474661,"d",2,"regular",330,389
20152016,20160311,21007,"car","away",8476465,"d",2,"regular",330,389
20152016,20160311,21007,"bos","home",8468639,"d",3,"regular",436,495
20152016,20160311,21007,"car","away",8476465,"d",2,"regular",738,797
20152016,20160311,21007,"bos","home",8470740,"rw",2,"regular",825,884
20152016,20160311,21007,"bos","home",8468639,"d",2,"regular",831,890
20152016,20160311,21007,"bos","home",8471717,"d",1,"regular",1035,1094
20152016,20160311,21007,"bos","home",8475157,"c",1,"regular",1035,1094
20152016,20160311,21007,"bos","home",8478569,"c",1,"regular",1035,1094
20152016,20160311,21007,"bos","home",8465009,"d",1,"regular",1035,1094
20152016,20160311,21007,"car","away",8474661,"d",1,"regular",91,151
20152016,20160311,21007,"bos","home",8471717,"d",3,"regular",145,205
20152016,20160311,21007,"bos","home",8475792,"rw",3,"regular",145,205
20152016,20160311,21007,"bos","home",8475157,"c",3,"regular",145,205
20152016,20160311,21007,"bos","home",8476792,"d",3,"regular",145,205
20152016,20160311,21007,"bos","home",8477956,"rw",3,"regular",205,265
20152016,20160311,21007,"bos","home",8468639,"d",3,"regular",205,265
20152016,20160311,21007,"car","away",8477488,"d",1,"regular",726,786
20152016,20160311,21007,"bos","home",8473492,"lw",2,"regular",1102,1162
20152016,20160311,21007,"car","away",8476465,"d",2,"regular",1123,1183
20152016,20160311,21007,"bos","home",8473419,"lw",1,"regular",1133,1193
20152016,20160311,21007,"bos","home",8470638,"c",2,"regular",252,313
20152016,20160311,21007,"bos","home",8476792,"d",2,"regular",252,313
20152016,20160311,21007,"bos","home",8471276,"c",2,"regular",378,439
20152016,20160311,21007,"bos","home",8475727,"c",1,"regular",419,480
20152016,20160311,21007,"car","away",8477488,"d",2,"regular",452,513
20152016,20160311,21007,"car","away",8478396,"d",2,"regular",452,513
20152016,20160311,21007,"car","away",8477488,"d",1,"regular",566,627
20152016,20160311,21007,"car","away",8471804,"lw",2,"regular",635,696
20152016,20160311,21007,"car","away",8474661,"d",2,"regular",738,799
20152016,20160311,21007,"car","away",8474661,"d",1,"regular",830,891
20152016,20160311,21007,"car","away",8476858,"lw",2,"regular",603,665
20152016,20160311,21007,"bos","home",8470638,"c",2,"regular",611,673
20152016,20160311,21007,"car","away",8474052,"lw",3,"regular",970,1032
20152016,20160311,21007,"car","away",8477496,"c",1,"regular",1035,1097
20152016,20160311,21007,"car","away",8473533,"c",1,"regular",1035,1097
20152016,20160311,21007,"car","away",8478396,"d",1,"regular",1035,1097
20152016,20160311,21007,"car","away",8474062,"c",1,"regular",1035,1097
20152016,20160311,21007,"car","away",8477488,"d",1,"regular",1138,1200
20152016,20160311,21007,"car","away",8468493,"d",1,"regular",1138,1200
20152016,20160311,21007,"bos","home",8469619,"d",3,"regular",82,145
20152016,20160311,21007,"bos","home",8474625,"rw",3,"regular",82,145
20152016,20160311,21007,"bos","home",8476476,"d",3,"regular",82,145
20152016,20160311,21007,"bos","home",8473492,"lw",3,"regular",82,145
20152016,20160311,21007,"car","away",8477488,"d",2,"regular",178,241
20152016,20160311,21007,"car","away",8478396,"d",2,"regular",178,241
20152016,20160311,21007,"car","away",8476858,"lw",2,"regular",178,241
20152016,20160311,21007,"car","away",8476437,"c",2,"regular",178,241
20152016,20160311,21007,"car","away",8474661,"d",3,"regular",229,292
20152016,20160311,21007,"car","away",8476465,"d",3,"regular",229,292
20152016,20160311,21007,"car","away",8476958,"d",2,"regular",389,452
20152016,20160311,21007,"car","away",8468493,"d",2,"regular",389,452
20152016,20160311,21007,"bos","home",8473419,"lw",1,"regular",726,789
20152016,20160311,21007,"car","away",8475784,"lw",1,"regular",726,789
20152016,20160311,21007,"car","away",8476858,"lw",1,"regular",726,789
20152016,20160311,21007,"bos","home",8471276,"c",2,"regular",37,101
20152016,20160311,21007,"car","away",8477496,"c",1,"regular",125,189
20152016,20160311,21007,"bos","home",8465009,"d",1,"regular",161,225
20152016,20160311,21007,"car","away",8474052,"lw",1,"regular",433,497
20152016,20160311,21007,"car","away",8477496,"c",3,"regular",450,514
20152016,20160311,21007,"car","away",8475807,"lw",3,"regular",450,514
20152016,20160311,21007,"bos","home",8477956,"rw",3,"regular",450,514
20152016,20160311,21007,"bos","home",8470626,"rw",2,"regular",1038,1102
20152016,20160311,21007,"bos","home",8470626,"rw",2,"regular",553,618
20152016,20160311,21007,"car","away",8475807,"lw",2,"regular",738,803
20152016,20160311,21007,"car","away",8473533,"c",2,"regular",738,803
20152016,20160311,21007,"car","away",8476958,"d",3,"regular",893,958
20152016,20160311,21007,"car","away",8468493,"d",3,"regular",893,958
20152016,20160311,21007,"bos","home",8469619,"d",2,"regular",186,252
20152016,20160311,21007,"bos","home",8476476,"d",2,"regular",186,252
20152016,20160311,21007,"car","away",8474089,"c",2,"regular",330,396
20152016,20160311,21007,"car","away",8476858,"lw",3,"regular",715,781
20152016,20160311,21007,"car","away",8474052,"lw",2,"regular",886,952
20152016,20160311,21007,"bos","home",8468639,"d",1,"regular",932,998
20152016,20160311,21007,"bos","home",8465009,"d",1,"regular",932,998
20152016,20160311,21007,"bos","home",8476476,"d",3,"regular",696,763
20152016,20160311,21007,"bos","home",8475727,"c",3,"regular",696,763
20152016,20160311,21007,"bos","home",8470740,"rw",3,"regular",1035,1102
20152016,20160311,21007,"bos","home",8470638,"c",3,"regular",1035,1102
20152016,20160311,21007,"bos","home",8469619,"d",2,"regular",330,398
20152016,20160311,21007,"bos","home",8476476,"d",2,"regular",330,398
20152016,20160311,21007,"car","away",8474062,"c",1,"regular",433,501
20152016,20160311,21007,"bos","home",8470626,"rw",2,"regular",37,106
20152016,20160311,21007,"car","away",8474661,"d",3,"regular",82,151
20152016,20160311,21007,"car","away",8476465,"d",3,"regular",82,151
20152016,20160311,21007,"bos","home",8465009,"d",3,"regular",426,495
20152016,20160311,21007,"bos","home",8471276,"c",3,"regular",450,520
20152016,20160311,21007,"bos","home",8470626,"rw",3,"regular",450,520
20152016,20160311,21007,"bos","home",8475157,"c",1,"regular",480,550
20152016,20160311,21007,"bos","home",8478569,"c",1,"regular",480,550
20152016,20160311,21007,"car","away",8476958,"d",3,"regular",568,638
20152016,20160311,21007,"bos","home",8470740,"rw",2,"regular",611,681
20152016,20160311,21007,"car","away",8474062,"c",1,"regular",235,306
20152016,20160311,21007,"bos","home",8468639,"d",1,"regular",532,603
20152016,20160311,21007,"bos","home",8468639,"d",3,"regular",981,1052
20152016,20160311,21007,"bos","home",8478569,"c",3,"regular",981,1052
20152016,20160311,21007,"bos","home",8465009,"d",3,"regular",981,1052
20152016,20160311,21007,"car","away",8476858,"lw",1,"regular",189,261
20152016,20160311,21007,"car","away",8474661,"d",1,"regular",480,552
20152016,20160311,21007,"car","away",8471804,"lw",1,"regular",480,552
20152016,20160311,21007,"bos","home",8471717,"d",3,"regular",495,567
20152016,20160311,21007,"car","away",8474089,"c",3,"regular",821,893
20152016,20160311,21007,"car","away",8476958,"d",3,"regular",821,893
20152016,20160311,21007,"car","away",8476958,"d",2,"regular",1003,1075
20152016,20160311,21007,"car","away",8468493,"d",2,"regular",1003,1075
20152016,20160311,21007,"bos","home",8469619,"d",2,"regular",1090,1162
20152016,20160311,21007,"bos","home",8475727,"c",2,"regular",1090,1162
20152016,20160311,21007,"car","away",8473533,"c",3,"regular",450,523
20152016,20160311,21007,"bos","home",8476792,"d",3,"regular",495,568
20152016,20160311,21007,"bos","home",8471717,"d",1,"regular",726,799
20152016,20160311,21007,"bos","home",8470740,"rw",1,"regular",726,799
20152016,20160311,21007,"bos","home",8470638,"c",1,"regular",726,799
20152016,20160311,21007,"bos","home",8468639,"d",3,"regular",861,934
20152016,20160311,21007,"bos","home",8465009,"d",3,"regular",861,934
20152016,20160311,21007,"bos","home",8469619,"d",2,"regular",890,963
20152016,20160311,21007,"car","away",8475784,"lw",2,"regular",178,252
20152016,20160311,21007,"bos","home",8468639,"d",2,"regular",992,1066
20152016,20160311,21007,"bos","home",8473419,"lw",2,"regular",963,1038
20152016,20160311,21007,"bos","home",8470740,"rw",2,"regular",963,1038
20152016,20160311,21007,"bos","home",8477956,"rw",2,"regular",1038,1113
20152016,20160311,21007,"car","away",8478396,"d",2,"regular",1075,1150
20152016,20160311,21007,"bos","home",8471276,"c",3,"regular",179,255
20152016,20160311,21007,"bos","home",8465009,"d",2,"regular",831,907
20152016,20160311,21007,"bos","home",8476792,"d",2,"regular",604,681
20152016,20160311,21007,"car","away",8476958,"d",3,"regular",1122,1200
20152016,20160311,21007,"car","away",8468493,"d",3,"regular",1122,1200
20152016,20160311,21007,"car","away",8477488,"d",2,"regular",659,738
20152016,20160311,21007,"car","away",8478396,"d",2,"regular",659,738
20152016,20160311,21007,"bos","home",8474625,"rw",2,"regular",884,963
20152016,20160311,21007,"bos","home",8476792,"d",2,"regular",963,1042
20152016,20160311,21007,"bos","home",8473419,"lw",2,"regular",106,186
20152016,20160311,21007,"bos","home",8474625,"rw",2,"regular",106,186
20152016,20160311,21007,"bos","home",8468639,"d",2,"regular",106,186
20152016,20160311,21007,"car","away",8474052,"lw",2,"regular",1043,1123
20152016,20160311,21007,"car","away",8471804,"lw",2,"regular",1043,1123
20152016,20160311,21007,"car","away",8474062,"c",2,"regular",1043,1123
20152016,20160311,21007,"car","away",8474661,"d",3,"regular",433,514
20152016,20160311,21007,"car","away",8476465,"d",3,"regular",433,514
20152016,20160311,21007,"bos","home",8471717,"d",3,"regular",614,696
20152016,20160311,21007,"bos","home",8473419,"lw",2,"regular",825,907
20152016,20160311,21007,"bos","home",8470638,"c",2,"regular",825,907
20152016,20160311,21007,"car","away",8475784,"lw",1,"regular",189,273
20152016,20160311,21007,"car","away",8471804,"lw",1,"regular",189,273
20152016,20160311,21007,"car","away",8475807,"lw",1,"regular",396,480
20152016,20160311,21007,"car","away",8477496,"c",3,"regular",612,696
20152016,20160311,21007,"car","away",8474062,"c",3,"regular",612,696
20152016,20160311,21007,"car","away",8476437,"c",3,"regular",612,696
20152016,20160311,21007,"bos","home",8465009,"d",2,"regular",101,186
20152016,20160311,21007,"bos","home",8468639,"d",2,"regular",696,781
20152016,20160311,21007,"bos","home",8475157,"c",2,"regular",696,781
20152016,20160311,21007,"bos","home",8478569,"c",2,"regular",696,781
20152016,20160311,21007,"bos","home",8465009,"d",2,"regular",696,781
20152016,20160311,21007,"car","away",8474661,"d",3,"regular",715,800
20152016,20160311,21007,"car","away",8476465,"d",1,"regular",480,566
20152016,20160311,21007,"car","away",8474062,"c",3,"regular",960,1047
20152016,20160311,21007,"car","away",8476437,"c",1,"regular",1009,1097
20152016,20160311,21007,"bos","home",8471695,"g",4,"overtime",0,90
20152016,20160311,21007,"car","away",8470320,"g",4,"overtime",0,90
20152016,20160311,21007,"bos","home",8477956,"rw",2,"regular",734,825
20152016,20160311,21007,"car","away",8476958,"d",1,"regular",916,1009
20152016,20160311,21007,"car","away",8468493,"d",1,"regular",916,1009
20152016,20160311,21007,"car","away",8476958,"d",2,"regular",0,95
20152016,20160311,21007,"bos","home",8473492,"lw",2,"regular",90,186
20152016,20160311,21007,"car","away",8475784,"lw",3,"regular",514,612
20152016,20160311,21007,"bos","home",8471276,"c",2,"regular",992,1090
20152016,20160311,21007,"car","away",8476958,"d",2,"regular",799,899
20152016,20160311,21007,"car","away",8468493,"d",2,"regular",797,899
20152016,20160311,21007,"bos","home",8470638,"c",2,"regular",0,106
