"season","date","gameId","eventId","period","periodType","time","aScore","hScore","aSkaters","hSkaters","hZone","locX","locY","desc","type","subtype","team","teamIceSit","p1","p2","p3","p1Role","p2Role","p3Role","aS1","aS2","aS3","aS4","aS5","aS6","aG","hS1","hS2","hS3","hS4","hS5","hS6","hG"
20152016,20160302,20720,293,3,"regular",868,2,3,NULL,NULL,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,294,3,"regular",868,2,3,NULL,NULL,"o",67,-22,"Matt Cullen faceoff won against Tom Wilson","faceoff",NULL,"pit","away",8464989,8476880,NULL,"winner","loser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,284,3,"regular",807,2,3,NULL,NULL,"d",-74,-4,"Kris Letang","giveaway",NULL,"pit","away",8471724,NULL,NULL,"giver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,295,3,"regular",876,2,3,NULL,NULL,"d",-74,0,"Mike Weber blocked shot from Bryan Rust","blocked_shot",NULL,"pit","away",8473426,8475810,NULL,"blocker","shooter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,297,3,"regular",897,2,3,NULL,NULL,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,296,3,"regular",896,2,3,NULL,NULL,"o",60,34,"Jason Chimera Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8466251,8476899,NULL,"shooter","goalie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,298,3,"regular",897,2,3,NULL,NULL,"o",69,23,"Evgeny Kuznetsov faceoff won against Evgeni Malkin","faceoff",NULL,"wsh","home",8475744,8471215,NULL,"winner","loser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,299,3,"regular",918,2,3,NULL,NULL,"o",95,-7,"Kris Letang","giveaway",NULL,"pit","away",8471724,NULL,NULL,"giver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,300,3,"regular",930,2,3,NULL,NULL,NULL,NULL,NULL,"Icing","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,301,3,"regular",930,2,3,NULL,NULL,"d",-69,-21,"Evgeny Kuznetsov faceoff won against Sidney Crosby","faceoff",NULL,"wsh","home",8475744,8471675,NULL,"winner","loser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,302,3,"regular",945,2,3,NULL,NULL,"d",-48,38,"Chris Kunitz hit Brooks Orpik","hit",NULL,"pit","away",8468498,8470543,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,303,3,"regular",956,2,3,NULL,NULL,"d",-95,-17,"Jay Beagle hit Patric Hornqvist","hit",NULL,"wsh","home",8471887,8474291,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,304,3,"regular",964,2,3,NULL,NULL,"d",-43,-4,"Evgeny Kuznetsov blocked shot from Brian Dumoulin","blocked_shot",NULL,"pit","away",8475744,8475208,NULL,"blocker","shooter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,305,3,"regular",982,2,3,NULL,NULL,"n",2,36,"Scott Wilson hit Matt Niskanen","hit",NULL,"pit","away",8471702,8476293,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,306,3,"regular",991,2,3,NULL,NULL,NULL,NULL,NULL,"Offside","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,307,3,"regular",991,2,3,NULL,NULL,"n",-20,22,"Marcus Johansson faceoff won against Nick Bonino","faceoff",NULL,"wsh","home",8475149,8474009,NULL,"winner","loser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,308,3,"regular",1034,2,3,NULL,NULL,"n",-25,38,"Ian Cole hit Jason Chimera","hit",NULL,"pit","away",8466251,8474013,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,309,3,"regular",1048,2,3,NULL,NULL,"d",-97,-3,"Nate Schmidt","giveaway",NULL,"wsh","home",8477220,NULL,NULL,"giver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,310,3,"regular",1065,2,3,NULL,NULL,"o",49,-2,"Dmitry Orlov Slap Shot saved by Matthew Murray","shot","slap shot","wsh","home",8475200,8476899,NULL,"shooter","goalie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,312,3,"regular",1066,2,3,NULL,NULL,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,311,3,"regular",1066,2,3,NULL,NULL,"o",69,-22,"Sidney Crosby faceoff won against Nicklas Backstrom","faceoff",NULL,"pit","away",8471675,8473563,NULL,"winner","loser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,313,3,"regular",1127,2,3,NULL,NULL,"o",97,-17,"Jason Chimera hit Olli Maatta","hit",NULL,"wsh","home",8476874,8466251,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,314,3,"regular",1133,2,3,NULL,NULL,"o",76,-38,"Olli Maatta","giveaway",NULL,"pit","away",8476874,NULL,NULL,"giver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,315,3,"regular",1133,2,3,NULL,NULL,"o",85,12,"Jay Beagle Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8474291,8476899,NULL,"shooter","goalie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,316,3,"regular",1141,2,3,NULL,NULL,"d",-38,-36,"Dmitry Orlov hit Evgeni Malkin","hit",NULL,"wsh","home",8471215,8475200,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,317,3,"regular",1155,2,3,NULL,NULL,"d",-31,-39,"Sidney Crosby hit Dmitry Orlov","hit",NULL,"pit","away",8475200,8471675,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,318,3,"regular",1162,2,3,NULL,NULL,"d",-58,-35,"Dmitry Orlov","giveaway",NULL,"wsh","home",8475200,NULL,NULL,"giver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,319,3,"regular",1166,2,3,NULL,NULL,"d",-83,-11,"Carl Hagelin Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8474176,8474651,NULL,"shooter","goalie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,320,3,"regular",1167,2,3,NULL,NULL,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,321,3,"regular",1167,2,3,NULL,NULL,"d",-69,-22,"T.J. Oshie faceoff won against Sidney Crosby","faceoff",NULL,"wsh","home",8471698,8471675,NULL,"winner","loser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,322,3,"regular",1189,2,3,NULL,NULL,"d",-39,26,"Nicklas Backstrom","giveaway",NULL,"wsh","home",8473563,NULL,NULL,"giver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,323,3,"regular",1192,2,3,NULL,NULL,"o",52,20,"Patric Hornqvist blocked shot from T.J. Oshie","blocked_shot",NULL,"wsh","home",8471887,8471698,NULL,"blocker","shooter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,324,3,"regular",1200,2,3,NULL,NULL,NULL,NULL,NULL,"period end","period_end",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,325,3,"regular",1200,2,3,NULL,NULL,NULL,NULL,NULL,"Period Official","period_official",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,326,3,"regular",1200,2,3,NULL,NULL,NULL,NULL,NULL,"Game End","game_end",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
