"season","date","gameId","eventId","period","periodType","time","aScore","hScore","aSkaters","hSkaters","hZone","locX","locY","desc","type","subtype","team","teamIceSit","p1","p2","p3","p1Role","p2Role","p3Role","aS1","aS2","aS3","aS4","aS5","aS6","aG","hS1","hS2","hS3","hS4","hS5","hS6","hG"
20152016,20160311,21007,0,1,"regular",0,0,0,NULL,NULL,NULL,NULL,NULL,"Game Scheduled","game_scheduled",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160311,21007,1,1,"regular",0,0,0,NULL,NULL,NULL,NULL,NULL,"Period Ready","period_ready",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160311,21007,2,1,"regular",0,0,0,NULL,NULL,NULL,NULL,NULL,"Period Start","period_start",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160311,21007,3,1,"regular",0,0,0,5,5,"n",0,1,"Patrice Bergeron faceoff won against Riley Nash","faceoff",NULL,"bos","home",8470638,8474062,NULL,"winner","loser",NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,4,1,"regular",16,0,0,5,5,"o",62,-3,"Brett Pesce blocked shot from Lee Stempniak","blocked_shot",NULL,"bos","home",8477488,8470740,NULL,"blocker","shooter",NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,5,1,"regular",21,0,0,5,5,"o",94,5,"Noah Hanifin","giveaway",NULL,"car","away",8478396,NULL,NULL,"giver",NULL,NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,6,1,"regular",31,0,0,5,5,NULL,NULL,NULL,"Icing","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,7,1,"regular",31,0,0,5,5,"o",70,-21,"Riley Nash faceoff won against David Krejci","faceoff",NULL,"car","away",8474062,8471276,NULL,"winner","loser",NULL,8474052,8478396,8474062,8477488,8471804,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,8,1,"regular",74,0,0,5,5,"n",-14,-1,"Jimmy Hayes","takeaway",NULL,"bos","home",8474625,NULL,NULL,"taker",NULL,NULL,8468493,8476858,8473533,8476958,8475807,NULL,8470320,8474625,8473492,8476792,8475727,8468639,NULL,8471695
20152016,20160311,21007,9,1,"regular",108,0,0,5,5,NULL,NULL,NULL,"Offside","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474661,8475784,8476465,8476437,8476858,NULL,8470320,8474625,8471717,8478569,8473492,8476792,NULL,8471695
20152016,20160311,21007,10,1,"regular",108,0,0,5,5,"n",-19,23,"Jay McClement faceoff won against Noel Acciari","faceoff",NULL,"car","away",8469508,8478569,NULL,"winner","loser",NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8478569,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,11,1,"regular",131,0,0,5,5,"d",-68,-14,"Landon Ferraro blocked shot from Jay McClement","blocked_shot",NULL,"car","away",8475157,8469508,NULL,"blocker","shooter",NULL,8476944,8469508,8474661,8476465,8477496,NULL,8470320,8478569,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,12,1,"regular",150,0,0,5,5,"d",-93,-12,"Joakim Nordstrom hit Dennis Seidenberg","hit",NULL,"car","away",8469619,8475807,NULL,"hittee","hitter",NULL,8469508,8474661,8477496,8476958,8475807,NULL,8470320,8478569,8469619,8470740,8475157,8476476,NULL,8471695
20152016,20160311,21007,13,1,"regular",177,0,0,5,5,"d",-63,31,"Elias Lindholm - Wide of Net","missed_shot",NULL,"car","away",8477496,NULL,NULL,"shooter",NULL,NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,14,1,"regular",189,0,0,5,5,"o",94,8,"Patrice Bergeron Hi-sticking against Jaccob Slavin -- minor -- 2","penalty","hi-sticking","bos","home",8470638,8476958,NULL,"penaltyon","drewby",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,15,1,"regular",189,0,0,5,4,"d",-70,21,"David Krejci faceoff won against Phillip Di Giuseppe","faceoff",NULL,"bos","home",8471276,8476858,NULL,"winner","loser",NULL,8475784,8476465,8476858,8471804,8476958,NULL,8470320,8465009,8470626,8471276,8471717,NULL,NULL,8471695
20152016,20160311,21007,16,1,"regular",211,0,0,5,4,"d",-94,27,"Zdeno Chara hit Phillip Di Giuseppe","hit",NULL,"bos","home",8476858,8465009,NULL,"hittee","hitter",NULL,8475784,8476465,8476858,8471804,8476958,NULL,8470320,8465009,8470626,8471276,8471717,NULL,NULL,8471695
20152016,20160311,21007,17,1,"regular",253,0,0,5,4,"d",-61,-25,"Jaccob Slavin - Wide of Net","missed_shot",NULL,"car","away",8476958,NULL,NULL,"shooter",NULL,NULL,8475784,8474062,8476858,8471804,8476958,NULL,8470320,8473419,8470740,8469619,8468639,NULL,NULL,8471695
20152016,20160311,21007,18,1,"regular",275,0,0,5,4,NULL,NULL,NULL,"Puck in Netting","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8471717,8465009,8475157,NULL,NULL,8471695
20152016,20160311,21007,19,1,"regular",275,0,0,5,4,"n",-19,-21,"Jordan Staal faceoff won against Noel Acciari","faceoff",NULL,"car","away",8473533,8478569,NULL,"winner","loser",NULL,8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8471717,8465009,8475157,NULL,NULL,8471695
20152016,20160311,21007,20,1,"regular",292,0,0,5,4,"d",-93,25,"Adam McQuaid hit Jordan Staal","hit",NULL,"bos","home",8473533,8471717,NULL,"hittee","hitter",NULL,8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8471717,8465009,8475157,NULL,NULL,8471695
20152016,20160311,21007,21,1,"regular",294,0,0,5,4,"d",-81,-1,"Jordan Staal Tip-In saved by Tuukka Rask","shot","tip-in","car","away",8473533,8471695,NULL,"shooter","goalie",NULL,8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8471717,8465009,8475157,NULL,NULL,8471695
20152016,20160311,21007,22,1,"regular",301,0,0,5,4,"d",-76,3,"Victor Rask Wrist Shot saved by Tuukka Rask","shot","wrist shot","car","away",8476437,8471695,NULL,"shooter","goalie",NULL,8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8471717,8465009,8475157,NULL,NULL,8471695
20152016,20160311,21007,23,1,"regular",306,0,0,5,4,"d",-67,6,"Elias Lindholm (9) Wrist Shot; assists: Noah Hanifin (12); Riley Nash (10)","goal","wrist shot","car","away",8478396,8474062,8477496,"assist1","assist2","scorer",8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8475157,8471717,8465009,NULL,NULL,8471695
20152016,20160311,21007,24,1,"regular",306,1,0,5,5,"n",-1,-1,"Ryan Spooner faceoff won against Jay McClement","faceoff",NULL,"bos","home",8475727,8469508,NULL,"winner","loser",NULL,8469508,8474089,8468493,8477488,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,25,1,"regular",325,1,0,5,5,"o",74,-38,"Matt Beleskey hit Joakim Nordstrom","hit",NULL,"bos","home",8475807,8473492,NULL,"hittee","hitter",NULL,8469508,8474089,8468493,8477488,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,26,1,"regular",338,1,0,5,5,"o",35,10,"Matt Beleskey","giveaway",NULL,"bos","home",8473492,NULL,NULL,"giver",NULL,NULL,8469508,8474089,8468493,8477488,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,27,1,"regular",343,1,0,5,5,"d",-44,-38,"Dennis Seidenberg hit Brad Malone","hit",NULL,"bos","home",8474089,8469619,NULL,"hittee","hitter",NULL,8469508,8474089,8468493,8477488,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,28,1,"regular",367,1,0,5,5,"o",75,-19,"David Pastrnak Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8477956,8470320,NULL,"shooter","goalie",NULL,8474661,8475784,8476465,8476437,8476858,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,29,1,"regular",380,1,0,5,5,"o",83,-10,"David Pastrnak Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8477956,8470320,NULL,"shooter","goalie",NULL,8474661,8475784,8476465,8476437,8476858,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,30,1,"regular",390,1,0,5,5,"o",65,-1,"David Krejci Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8471276,8470320,NULL,"shooter","goalie",NULL,8474661,8475784,8476465,8476437,8476858,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,31,1,"regular",396,1,0,5,5,"o",51,-1,"Adam McQuaid Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8471717,8470320,NULL,"shooter","goalie",NULL,8474661,8475784,8476465,8476437,8476858,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,32,1,"regular",396,1,0,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474661,8475784,8476465,8476437,8476858,NULL,8470320,8470626,8477956,8471717,8471276,8476792,NULL,8471695
20152016,20160311,21007,33,1,"regular",396,1,0,5,5,"o",70,-23,"Patrice Bergeron faceoff won against Jordan Staal","faceoff",NULL,"bos","home",8470638,8473533,NULL,"winner","loser",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8473419,8470638,8475792,8465009,8468639,NULL,8471695
20152016,20160311,21007,34,1,"regular",450,1,0,5,5,"o",41,-38,"Matt Beleskey hit Riley Nash","hit",NULL,"bos","home",8474062,8473492,NULL,"hittee","hitter",NULL,8474052,8474062,8477488,8478396,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,35,1,"regular",468,1,0,5,5,"o",96,26,"Riley Nash hit Ryan Spooner","hit",NULL,"car","away",8475727,8474062,NULL,"hittee","hitter",NULL,8474052,8474062,8477488,8478396,8475807,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,36,1,"regular",526,1,0,5,5,"o",35,31,"Torey Krug Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8476792,8470320,NULL,"shooter","goalie",NULL,8469508,8474661,8474089,8476465,8471804,NULL,8470320,8471717,8478569,8475792,8475157,8476792,NULL,8471695
20152016,20160311,21007,38,1,"regular",551,1,0,5,5,"o",58,-6,"Michal Jordan blocked shot from David Pastrnak","blocked_shot",NULL,"bos","home",8474661,8477956,NULL,"blocker","shooter",NULL,8469508,8474661,8474089,8476465,8471804,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,37,1,"regular",547,1,0,5,5,"o",58,30,"Jay McClement","giveaway",NULL,"car","away",8469508,NULL,NULL,"giver",NULL,NULL,8469508,8474661,8474089,8476465,8471804,NULL,8470320,8478569,8465009,8470740,8475157,8468639,NULL,8471695
20152016,20160311,21007,39,1,"regular",618,1,0,5,5,"d",-47,17,"Patrice Bergeron blocked shot from Jordan Staal","blocked_shot",NULL,"car","away",8470638,8473533,NULL,"blocker","shooter",NULL,8477488,8476465,8477496,8473533,8475807,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,40,1,"regular",641,1,0,5,5,"o",62,8,"Ryan Spooner Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8475727,8470320,NULL,"shooter","goalie",NULL,8468493,8474062,8477496,8471804,8476958,NULL,8470320,8474625,8469619,8473492,8476792,8475727,NULL,8471695
20152016,20160311,21007,41,1,"regular",641,1,0,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8468493,8474062,8477496,8471804,8476958,NULL,8470320,8474625,8469619,8473492,8476792,8475727,NULL,8471695
20152016,20160311,21007,42,1,"regular",641,1,0,5,5,"o",70,21,"Ryan Spooner faceoff won against Riley Nash","faceoff",NULL,"bos","home",8475727,8474062,NULL,"winner","loser",NULL,8474052,8468493,8474062,8471804,8476958,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,43,1,"regular",671,1,0,5,5,"o",50,-37,"Jaccob Slavin hit Matt Beleskey","hit",NULL,"car","away",8473492,8476958,NULL,"hittee","hitter",NULL,8474052,8468493,8474062,8471804,8476958,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,44,1,"regular",685,1,0,5,5,"o",53,-13,"Michal Jordan blocked shot from Joe Morrow","blocked_shot",NULL,"bos","home",8474661,8476476,NULL,"blocker","shooter",NULL,8474052,8474661,8474062,8476465,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,45,1,"regular",688,1,0,5,5,NULL,NULL,NULL,"Puck in Netting","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474661,8474089,8474062,8476465,8471804,NULL,8470320,8474625,8478569,8465009,8473492,8468639,NULL,8471695
20152016,20160311,21007,46,1,"regular",688,1,0,5,5,"o",69,-23,"Jay McClement faceoff won against Noel Acciari","faceoff",NULL,"car","away",8469508,8478569,NULL,"winner","loser",NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8478569,8475792,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,47,1,"regular",698,1,0,5,5,NULL,NULL,NULL,"Offside","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8478569,8475792,8465009,8475157,8468639,NULL,8471695
20152016,20160311,21007,48,1,"regular",698,1,0,5,5,"n",-19,-23,"Noel Acciari faceoff won against Jay McClement","faceoff",NULL,"bos","home",8478569,8469508,NULL,"winner","loser",NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8478569,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,49,1,"regular",709,1,0,5,5,"d",-92,29,"Jay McClement hit Joe Morrow","hit",NULL,"car","away",8476476,8469508,NULL,"hittee","hitter",NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8478569,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,50,1,"regular",714,1,0,5,5,"d",-53,29,"Jay McClement","giveaway",NULL,"car","away",8469508,NULL,NULL,"giver",NULL,NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8478569,8475792,8469619,8475157,8476476,NULL,8471695
20152016,20160311,21007,52,1,"regular",726,1,0,5,5,"o",56,-36,"Dennis Seidenberg","takeaway",NULL,"bos","home",8469619,NULL,NULL,"taker",NULL,NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8470626,8471276,8475792,8469619,8476476,NULL,8471695
20152016,20160311,21007,54,1,"regular",726,1,0,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8470626,8471276,8475792,8469619,8476476,NULL,8471695
20152016,20160311,21007,53,1,"regular",726,1,0,5,5,"o",69,7,"Brett Connolly Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8475792,8470320,NULL,"shooter","goalie",NULL,8476944,8469508,8474661,8474089,8476465,NULL,8470320,8470626,8471276,8475792,8469619,8476476,NULL,8471695
20152016,20160311,21007,51,1,"regular",726,1,0,5,5,"o",69,-23,"Patrice Bergeron faceoff won against Victor Rask","faceoff",NULL,"bos","home",8470638,8476437,NULL,"winner","loser",NULL,8477488,8475784,8476437,8476858,8478396,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,55,1,"regular",734,1,0,5,5,"o",66,-9,"Brad Marchand Wrist Shot saved by Cam Ward","shot","wrist shot","bos","home",8473419,8470320,NULL,"shooter","goalie",NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,56,1,"regular",765,1,0,5,5,"o",47,2,"Torey Krug - Over Net","missed_shot",NULL,"bos","home",8476792,NULL,NULL,"shooter",NULL,NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,57,1,"regular",778,1,0,5,5,"o",28,-14,"Brett Pesce","takeaway",NULL,"car","away",8477488,NULL,NULL,"taker",NULL,NULL,8475784,8477488,8476437,8476858,8478396,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
20152016,20160311,21007,58,1,"regular",830,1,0,5,5,"d",-67,-12,"Zdeno Chara blocked shot from Jordan Staal","blocked_shot",NULL,"car","away",8465009,8473533,NULL,"blocker","shooter",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,59,1,"regular",830,1,0,5,5,NULL,NULL,NULL,"Puck in Netting","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,60,1,"regular",830,1,0,5,5,"d",-68,-22,"Ryan Spooner faceoff won against Riley Nash","faceoff",NULL,"bos","home",8475727,8474062,NULL,"winner","loser",NULL,8474052,8474661,8474062,8476465,8471804,NULL,8470320,8474625,8475727,8469619,8473492,8476476,NULL,8471695
20152016,20160311,21007,61,1,"regular",854,1,0,5,5,"d",-51,35,"Nathan Gerbe hit Joe Morrow","hit",NULL,"car","away",8476476,8471804,NULL,"hittee","hitter",NULL,8474052,8474661,8474062,8476465,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,62,1,"regular",868,1,0,5,5,"d",-65,-12,"Dennis Seidenberg blocked shot from Nathan Gerbe","blocked_shot",NULL,"car","away",8469619,8471804,NULL,"blocker","shooter",NULL,8474052,8474661,8474062,8476465,8471804,NULL,8470320,8474625,8469619,8473492,8475727,8476476,NULL,8471695
20152016,20160311,21007,63,1,"regular",898,1,0,5,5,"o",31,26,"Brett Pesce","takeaway",NULL,"car","away",8477488,NULL,NULL,"taker",NULL,NULL,8476944,8469508,8474089,8477488,8478396,NULL,8470320,8471717,8478569,8475792,8475157,8476792,NULL,8471695
20152016,20160311,21007,64,1,"regular",921,1,0,5,5,"d",-91,27,"Brett Connolly hit Jay McClement","hit",NULL,"bos","home",8469508,8475792,NULL,"hittee","hitter",NULL,8476944,8469508,8474089,8468493,8476958,NULL,8470320,8471717,8478569,8475792,8475157,8476792,NULL,8471695
20152016,20160311,21007,65,1,"regular",959,1,0,5,5,NULL,NULL,NULL,"Hand Pass","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475784,8468493,8476437,8476858,8476958,NULL,8470320,8473419,8470638,8465009,8470740,8468639,NULL,8471695
20152016,20160311,21007,66,1,"regular",959,1,0,5,5,"d",-69,-23,"Jordan Staal faceoff won against David Krejci","faceoff",NULL,"car","away",8473533,8471276,NULL,"winner","loser",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,67,1,"regular",967,1,0,5,5,"d",-38,2,"Jordan Staal","takeaway",NULL,"car","away",8473533,NULL,NULL,"taker",NULL,NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,68,1,"regular",991,1,0,5,5,"d",-96,10,"Zdeno Chara","giveaway",NULL,"bos","home",8465009,NULL,NULL,"giver",NULL,NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,69,1,"regular",996,1,0,5,5,"d",-90,-31,"Joakim Nordstrom","giveaway",NULL,"car","away",8475807,NULL,NULL,"giver",NULL,NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8470626,8477956,8471276,8465009,8468639,NULL,8471695
20152016,20160311,21007,70,1,"regular",1035,1,0,5,5,"o",91,12,"Patrice Bergeron Hooking against Ryan Murphy -- minor -- 2","penalty","hooking","bos","home",8470638,8476465,NULL,"penaltyon","drewby",NULL,8474661,8475784,8476465,8476437,8476858,NULL,8470320,8473419,8470638,8469619,8470740,8476476,NULL,8471695
20152016,20160311,21007,71,1,"regular",1035,1,0,5,4,"d",-69,22,"Noel Acciari faceoff won against Elias Lindholm","faceoff",NULL,"bos","home",8478569,8477496,NULL,"winner","loser",NULL,8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8475157,8471717,8465009,NULL,NULL,8471695
20152016,20160311,21007,72,1,"regular",1058,1,0,5,4,"d",-65,32,"Noah Hanifin - Wide of Net","missed_shot",NULL,"car","away",8478396,NULL,NULL,"shooter",NULL,NULL,8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8471717,8465009,8475157,NULL,NULL,8471695
20152016,20160311,21007,73,1,"regular",1082,1,0,5,4,"d",-71,-15,"Noah Hanifin Wrist Shot saved by Tuukka Rask","shot","wrist shot","car","away",8478396,8471695,NULL,"shooter","goalie",NULL,8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8471717,8465009,8475157,NULL,NULL,8471695
20152016,20160311,21007,74,1,"regular",1092,1,0,5,4,"d",-71,12,"Zdeno Chara blocked shot from Victor Rask","blocked_shot",NULL,"car","away",8465009,8476437,NULL,"blocker","shooter",NULL,8474062,8476437,8477496,8478396,8473533,NULL,8470320,8478569,8471717,8465009,8475157,NULL,NULL,8471695
20152016,20160311,21007,75,1,"regular",1106,1,0,5,4,NULL,NULL,NULL,"Offside","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475784,8476465,8476858,8471804,8476958,NULL,8470320,8470626,8469619,8471276,8468639,NULL,NULL,8471695
20152016,20160311,21007,76,1,"regular",1106,1,0,5,4,"n",-20,-21,"Jeff Skinner faceoff won against David Krejci","faceoff",NULL,"car","away",8475784,8471276,NULL,"winner","loser",NULL,8475784,8476465,8476858,8471804,8476958,NULL,8470320,8470626,8469619,8471276,8468639,NULL,NULL,8471695
20152016,20160311,21007,77,1,"regular",1117,1,0,5,4,"d",-66,-19,"Jeff Skinner Wrist Shot saved by Tuukka Rask","shot","wrist shot","car","away",8475784,8471695,NULL,"shooter","goalie",NULL,8475784,8476465,8476858,8471804,8476958,NULL,8470320,8470626,8469619,8471276,8468639,NULL,NULL,8471695
20152016,20160311,21007,78,1,"regular",1117,1,0,5,4,NULL,NULL,NULL,"Puck in Netting","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475784,8476465,8476858,8471804,8476958,NULL,8470320,8470626,8469619,8471276,8468639,NULL,NULL,8471695
20152016,20160311,21007,79,1,"regular",1117,1,0,5,4,"d",-70,-24,"Jeff Skinner faceoff won against David Krejci","faceoff",NULL,"car","away",8475784,8471276,NULL,"winner","loser",NULL,8475784,8476465,8476858,8471804,8476958,NULL,8470320,8470626,8469619,8471276,8468639,NULL,NULL,8471695
20152016,20160311,21007,80,1,"regular",1138,1,0,5,4,NULL,NULL,NULL,"Offside","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475784,8476465,8476858,8471804,8476958,NULL,8470320,8468639,8473419,8471276,8469619,NULL,NULL,8471695
20152016,20160311,21007,81,1,"regular",1138,1,0,5,4,"n",-19,-22,"Jordan Staal faceoff won against Brad Marchand","faceoff",NULL,"car","away",8473533,8473419,NULL,"winner","loser",NULL,8468493,8477488,8476437,8477496,8473533,NULL,8470320,8476792,8473419,8470740,8471717,NULL,NULL,8471695
20152016,20160311,21007,82,1,"regular",1181,1,0,5,5,"o",90,33,"Patrice Bergeron hit Brett Pesce","hit",NULL,"bos","home",8477488,8470638,NULL,"hittee","hitter",NULL,8468493,8477488,8476437,8477496,8473533,NULL,8470320,8473419,8470638,8470740,8476792,8468639,NULL,8471695
20152016,20160311,21007,83,1,"regular",1184,1,0,5,5,"n",-5,36,"Torey Krug","takeaway",NULL,"bos","home",8476792,NULL,NULL,"taker",NULL,NULL,8468493,8477488,8476437,8477496,8473533,NULL,8470320,8473419,8470638,8470740,8476792,8468639,NULL,8471695
20152016,20160311,21007,84,1,"regular",1195,1,0,5,5,NULL,NULL,NULL,"Offside","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8469508,8474089,8468493,8477488,8475807,NULL,8470320,8474625,8465009,8473492,8475727,8468639,NULL,8471695
20152016,20160311,21007,85,1,"regular",1195,1,0,5,5,"n",-19,-21,"Ryan Spooner faceoff won against Jay McClement","faceoff",NULL,"bos","home",8475727,8469508,NULL,"winner","loser",NULL,8469508,8474089,8468493,8477488,8475807,NULL,8470320,8474625,8465009,8473492,8475727,8468639,NULL,8471695
20152016,20160311,21007,86,1,"regular",1200,1,0,NULL,NULL,NULL,NULL,NULL,"period end","period_end",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160311,21007,87,1,"regular",1200,1,0,NULL,NULL,NULL,NULL,NULL,"Period Official","period_official",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160311,21007,90,2,"regular",0,1,0,NULL,NULL,NULL,NULL,NULL,"Period Ready","period_ready",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160311,21007,88,2,"regular",0,1,0,NULL,NULL,NULL,NULL,NULL,"Period Start","period_start",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160311,21007,89,2,"regular",0,1,0,5,5,"n",0,1,"Patrice Bergeron faceoff won against Jordan Staal","faceoff",NULL,"bos","home",8470638,8473533,NULL,"winner","loser",NULL,8468493,8477496,8473533,8476958,8475807,NULL,8470320,8471717,8473419,8470638,8470740,8476792,NULL,8471695
